owner,deposit_tx,withdraw_tx,deposit_block,withdraw_block,deposit_ts,withdraw_ts,days,shares,assets_in,assets_out,tx_return,tx_apy,p0,p1,share_return_hold,share_return_after_exit,share_apy_hold,share_apy_after_exit,gap_return_pp,gap_apy_pp,deposit_utc,withdraw_utc,tx_return_pct,tx_apy_pct,share_return_hold_pct,share_return_after_exit_pct,share_apy_hold_pct,share_apy_after_exit_pct,sample
0x9b3d992ac1Cf91A1abF7241D24eB691F2Ae680a9,f8f60f3865d4b8c253b61cbc0b2019ac2b5df00837faf308c994d2cc4978aba0,4185324f762069a3104be4504b4b6216c8e76de3969be063e852cf942dd666d0,25180898,25231615,1779815399,1780426427,7.0720833333333335,0.9511909889714305,1.1491008275859809,1.149425,0.0002821096341041329,0.014674616451941791,1.2080653001439385,1.2090106123098912,0.0007825008845465664,0.00028210963410435497,0.041224902213657044,0.014674616451953337,-2.220446049250313e-14,-1.1546319456101628e-12,2026-05-26T17:09:59+00:00,2026-06-02T18:53:47+00:00,0.028210963410413292,1.467461645194179,0.07825008845465664,0.028210963410435497,4.122490221365704,1.4674616451953337,clean_full
0x04951322D576126B6BEfAe150C4bB506c7b1daC6,b6647135310b2e9523d0c45b37c85192b9de2dc42cb666ed0bef9e2f11877e9c,dd123f4e81f1058c13d81736437da9dd62bdbd039714fb61f9a123f2760ca168,25071984,25232397,1778503955,1780435847,22.359861111111112,2.485820864045309,3.0002010855469705,3.003881113029655,0.0012265936108124542,0.02022604949440443,1.2069256996518176,1.2090106123098912,0.001727457339482541,0.0012265936108128983,0.028595006587422533,0.020226049494411757,-4.440892098500626e-14,-7.327471962526033e-13,2026-05-11T12:52:35+00:00,2026-06-02T21:30:47+00:00,0.12265936108124542,2.022604949440443,0.1727457339482541,0.12265936108128983,2.8595006587422533,2.0226049494411757,clean_full
0xd96b62169359d1d8e02f928a10f75EC510B31d4A,370f5a1dc5ee7e2c84949d5d104662020b849bbdc67bd014253207cc6be5b16d,e6103fa044128f891833e59f3c41ac23e14ac7a614a32330e0a69a8c4c673c93,25158146,25233024,1779541355,1780443455,10.440972222222221,2.0702819708436517,2.500197291243278,2.5017413767871988,0.0006175854798855518,0.021832861619928146,1.2076602735541542,1.2090106123098912,0.0011181445521619704,0.0006175854798859959,0.03986770611444079,0.021832861619944133,-4.440892098500626e-14,-1.5987211554602254e-12,2026-05-23T13:02:35+00:00,2026-06-02T23:37:35+00:00,0.06175854798855518,2.1832861619928146,0.11181445521619704,0.06175854798859959,3.9867706114440793,2.1832861619944133,clean_full
0x585760C116D09E191b4FB292a7891BbC0747DcAf,87f132fc668efba8f7d56aee969a8ffa1359fdbaff908fc015197d778da1108c,f5944f9a6513f470cabccc50bf3a16f51626daa8a10ce5bf7809cd559d6d88e6,25178111,25233630,1779781883,1780450739,7.741388888888889,1.2170054473005074,1.4700241972502848,1.4706368147747466,0.00041673975544598285,0.019852789197624565,1.2079027259171347,1.2090106123098912,0.0009171983546234497,0.0004167397554462049,0.04420404969508129,0.019852789197635223,-2.220446049250313e-14,-1.0658141036401503e-12,2026-05-26T07:51:23+00:00,2026-06-03T01:38:59+00:00,0.041673975544598285,1.9852789197624565,0.09171983546234497,0.04167397554462049,4.420404969508129,1.9852789197635223,clean_full
0x6515c084177C1b358aBcc35B499de9144265d1c4,6118d537a2c8e2e9ce1fe5807cbe21fb6569158f385093035b04d3732feac457,6be5a18aaa61b2cc26a052bcff7224764250876e8bdae0c2eb07bfa3f4f923dd,25080639,25238308,1778608211,1780507127,21.978194444444444,4.474351996306394,5.400210413630602,5.407689535140145,0.0013849685357936181,0.023267066058588526,1.2069256996518176,1.209201854698225,0.0018859114915392716,0.0013849685357936181,0.031807341325991834,0.023267066058588526,0.0,0.0,2026-05-12T17:50:11+00:00,2026-06-03T17:18:47+00:00,0.1384968535793618,2.3267066058588526,0.18859114915392716,0.1384968535793618,3.1807341325991834,2.3267066058588526,clean_full
0xC3C3F1A53AE6AC320F47054F7dcbC552dFEA426F,e1feca522583d4d50ec21b3d5e19f551c8aa8deea832ae9e38f8c2e5d90af88e,0952d02eef1c5e0d3fdcfef9699d57875712c1b506fe02a6a901507ea1780ec9,25172492,25239149,1779714155,1780517291,9.295555555555556,4.139529810839269,5.000149342527994,5.003024361283015,0.0005749865770143803,0.022843443279562115,1.2079027259171347,1.209201854698225,0.0010755243391837865,0.0005749865770141582,0.04314254758260816,0.022843443279553233,2.220446049250313e-14,8.881784197001252e-13,2026-05-25T13:02:35+00:00,2026-06-03T20:08:11+00:00,0.05749865770143803,2.2843443279562115,0.10755243391837865,0.05749865770141582,4.314254758260816,2.2843443279553233,clean_full
0x81c3189583b39238A1605962827020fe6625bAb5,987544b40882d8436110b17c209106ee0ad98dd8c13f16789f80c4bc830fb1ba,cfd983fb216b7919febb238f35d41321210704407e7f535fae1dc3859fedc01c,25183392,25243171,1779845399,1780565795,8.337916666666667,4.139139501008521,5.0003508036234905,5.002552633893453,0.00044033515975860915,0.019472192790144005,1.2080653001439385,1.209201854698225,0.000940805562539726,0.00044033515975860915,0.04205368827448841,0.019472192790144005,0.0,0.0,2026-05-27T01:29:59+00:00,2026-06-04T09:36:35+00:00,0.044033515975860915,1.9472192790144005,0.0940805562539726,0.044033515975860915,4.205368827448841,1.9472192790144005,clean_full
0x1288F5dDFcB848fA8667C4C6eBF1BF65AE3B3E7b,73dbdde6ba23c62510c5c96ed18585315eb76c86ce6ac3f671fba474a3fc6b26,19fd0b38da33ed0c6e2f6d80756ae9bfafa67ef071c2def74f901bd2928e835e,25142546,25252119,1779353579,1780673867,15.28111111111111,17.46011218221013,21.07985584285949,21.10929156664766,0.001396391133203112,0.03391579825217472,1.207315028842568,1.2096057157016773,0.0018973398031045807,0.001396391133203112,0.04634941368925016,0.03391579825217472,0.0,0.0,2026-05-21T08:52:59+00:00,2026-06-05T15:37:47+00:00,0.1396391133203112,3.3915798252174723,0.18973398031045807,0.1396391133203112,4.634941368925016,3.3915798252174723,clean_full
0xee772B684F9C3F9477d0Ebf4Cc4F90c674AFE100,dd02f788a3108d1b425a68c180535fdb70b70d00a1d7dab577e2f1f77b4cc0a1,cdc72e9f85e2c236c1ed7602196f3801b8aed2151f7975182396a9099eac79c9,25142588,25252816,1779354083,1780682243,15.372222222222222,4.141551738538321,5.00015765666638,5.007139832482767,0.001396391133203112,0.033711428667873244,1.207315028842568,1.2096057157016773,0.0018973398031045807,0.001396391133203112,0.0460684683411523,0.033711428667873244,0.0,0.0,2026-05-21T09:01:23+00:00,2026-06-05T17:57:23+00:00,0.1396391133203112,3.3711428667873244,0.18973398031045807,0.1396391133203112,4.60684683411523,3.3711428667873244,clean_full
0x57b23326f8760D8cD62ed6B019305B403aa755E1,309e2bd0d9a418d97a0d27efe503f9d7f63a377c3b389c98170f1e6f99c4d2c2,7ad3df6ce60c2aa8e3f785af53f0aaf180ef2c9affffc2b3c76e6ed28bb809f1,25237137,25253215,1780492967,1780687079,2.2466666666666666,1.1574019383563159,1.3995325704917783,1.3993,-0.00016617726281031864,-0.026656646626427083,1.209201854698225,1.2096057157016773,0.0003339897320560059,-0.00016617726280998557,0.05578972632544943,-0.026656646626374347,-3.3306690738754696e-14,-5.2735593669694936e-12,2026-06-03T13:22:47+00:00,2026-06-05T19:17:59+00:00,-0.016617726281031864,-2.6656646626427083,0.03339897320560059,-0.016617726280998557,5.578972632544943,-2.6656646626374347,clean_full
0xdF79a14FBcad457B23DaD6aA0c1e59FE976E048f,e4dc4e41a521080e00a20c2712a2b11f524a0c36c37d466d27e3c85be9a86895,0d41fdc54596ad9e06763a0ac517f75a48e755217bf03f08ab85e7c06b46bdc2,25123817,25258560,1779128075,1780751471,18.789305555555554,0.20712137282008736,0.25001601752500346,0.25046131234758934,0.001781065177319352,0.03519702872878372,1.2070990749089705,1.2098539239988648,0.00228220628045972,0.001781065177319574,0.04531035319175092,0.03519702872878816,-2.220446049250313e-14,-4.440892098500626e-13,2026-05-18T18:14:35+00:00,2026-06-06T13:11:11+00:00,0.1781065177319352,3.519702872878372,0.22822062804597198,0.1781065177319574,4.531035319175092,3.519702872878816,clean_full
0xd4b055C4c5ee1D28e67EDb9c106CF4B7b39968c7,876203654b71cc62c6a2fab2147262e3d691eed0329661a467577c399d0786fd,70d4ccf0dc60633b261dec6bac6247ae4487441f252904cc4c41e0d64c448e07,25265308,25278444,1780832783,1780990919,1.8302777777777777,82.66179893528792,100.00870180666328,99.98906359540081,-0.00019636502531994449,-0.03843241706527367,1.2098539239988648,1.210221461733312,0.0003037868681141642,-0.00019636502531983346,0.06248920546216219,-0.038432417065252356,-1.1102230246251565e-14,-2.1316282072803006e-12,2026-06-07T11:46:23+00:00,2026-06-09T07:41:59+00:00,-0.01963650253199445,-3.843241706527367,0.030378686811416422,-0.019636502531983346,6.248920546216219,-3.8432417065252356,clean_full
0x1B0F7cE7240a42015c7D79DDce28531d41bDBf8D,d1ad59f77686b72213c92607b722a60e070ddd9799aa96307528004752336a4f,dddf3a0d4dafe5c0220ca303c6f70f098e5bafd0d71156e3dde6fb1905c0c46d,25145578,25324810,1779390035,1781549483,24.99361111111111,0.0316204708998924,0.03818015080158067,0.03828085,0.002637475135775391,0.03924306112814446,1.2074504178782042,1.2112406586623705,0.0031390446581043285,0.002637475135775391,0.04686639569262874,0.03924306112814446,0.0,0.0,2026-05-21T19:00:35+00:00,2026-06-15T18:51:23+00:00,0.2637475135775391,3.9243061128144463,0.31390446581043285,0.2637475135775391,4.686639569262874,3.9243061128144463,clean_full
0x468B9D638CF726211235CF14f299bfc3C98D9536,185f65601cbad468cb944cb87870af887ade0837f26b557d164056c142c109de,0a1102236c824539678bc18d092e68fb14fcef3ab6dfbda6e91d795fc072006b,25304029,25328502,1781299163,1781593883,3.411111111111111,0.8259490419178943,1.0000748369073835,0.9999228500234071,-0.00015197551059920045,-0.01614253947593891,1.2108190531768894,1.2112406586623705,0.0003481985886948369,-0.0001519755105994225,0.03798093033999539,-0.016142539475962336,2.220446049250313e-14,2.3425705819590803e-12,2026-06-12T21:19:23+00:00,2026-06-16T07:11:23+00:00,-0.015197551059920045,-1.614253947593891,0.03481985886948369,-0.01519755105994225,3.798093033999539,-1.6142539475962336,clean_full
0xD2A81b973921f256e9E84f742a54EbEf28BBE95A,65549b244224b74ea22e9eefdead4904e985a5bf1088ec5b2199e50914cd2d42,46d78341b452c50d27e27ce7dd8f024e3820bfdcf7bf94ef6883db9d0d7ad08e,25078203,25351046,1778578859,1781865131,38.035555555555554,0.8285514181100683,1.0,1.0033365072721787,0.0033365072721787126,0.03250374181446336,1.2069256996518176,1.2115583952232971,0.003838426485421653,0.0033365072721789346,0.0374744010434136,0.03250374181446558,-2.220446049250313e-14,-2.220446049250313e-13,2026-05-12T09:40:59+00:00,2026-06-19T10:32:11+00:00,0.33365072721787126,3.250374181446336,0.3838426485421653,0.33365072721789346,3.7474401043413597,3.250374181446558,clean_full
0x4F2884A3D821D86Be97fb17451d4e9A181C6A688,79431e17a07a80f1f5f5b9cdbbadbb5496d848125234ac684e0078d8c009e107,2c57fe4e7277d36b37240f65bd44e2a2a83b17511e0654502545bdf19debf8a5,25150228,25395357,1779446051,1782399119,34.179027777777776,17.549415751645874,21.19004938284315,21.263451966660448,0.003464011928010491,0.03764505202190094,1.2074504178782042,1.2122391601082696,0.003965994925473115,0.003464011928010491,0.04320561809232726,0.03764505202190094,0.0,0.0,2026-05-22T10:34:11+00:00,2026-06-25T14:51:59+00:00,0.3464011928010491,3.7645052021900938,0.3965994925473115,0.3464011928010491,4.320561809232726,3.7645052021900938,clean_full
0x715Bdb951318FB790271C4AAcEfF4791a42F54Dc,f6650277cfa0c422443e91de46abd454702e241f9c4ce62f0a275eb995c30160,e6cf05e26fc2aa11b178e91d858e94f5e96f74feec55a711a609fb1332f718e7,25300106,25395992,1781251847,1782406787,13.36736111111111,1.383623234491198,1.675113398476744,1.6764436265520544,0.0007941122532482137,0.02192665767111679,1.2106716313511,1.2122391601082696,0.0012947596330643574,0.0007941122532477696,0.03598757521766571,0.021926657671104355,4.440892098500626e-14,1.2434497875801753e-12,2026-06-12T08:10:47+00:00,2026-06-25T16:59:47+00:00,0.07941122532482137,2.192665767111679,0.12947596330643574,0.07941122532477696,3.5987575217665713,2.1926657671104355,clean_full
0x1a55668A138c4212c116D62fe6e78a51602B9716,7db9f235914e802e02db80e90cd1622db8c9c9cfc11be226e05b83109bcbe02b,f6fbc7c188ef8fd1bed745932bdc2dbc26f1c101a671bc7ae68a6633b6ac091f,25301611,25400798,1781269991,1782464771,13.828472222222222,1.8643455744471895,2.25738514324667,2.2589026969627706,0.0006722617629697503,0.017908889182106424,1.2108190531768894,1.2122391601082696,0.0011728481870632024,0.0006722617629697503,0.03144441554570987,0.017908889182106424,0.0,0.0,2026-06-12T13:13:11+00:00,2026-06-26T09:06:11+00:00,0.06722617629697503,1.7908889182106424,0.11728481870632024,0.06722617629697503,3.144441554570987,1.7908889182106424,clean_full
0x3BE2D008Cde215080411Ab7E9D6a1b5309156210,2d53f220c6883941c48bee2d1499dd0afc08e11935a1078e97b61f478a20088b,11a8ce2756819aea9dc66619a0ca5792ae33311f9a56d4842eb6f755ffa18e27,25406915,25414441,1782538451,1782629063,1.04875,0.000265185549416897,0.0003215020243259531,0.000321374119798736,-0.0003978342826463921,-0.129408149612521,1.21236630364244,1.2124902278776666,0.0001022168257682754,-0.0003978342826445047,0.0362385870532993,-0.12940814961194846,-1.887379141862766e-13,-5.725420137991932e-11,2026-06-27T05:34:11+00:00,2026-06-28T06:44:23+00:00,-0.03978342826463921,-12.940814961252102,0.01022168257682754,-0.03978342826445047,3.62385870532993,-12.940814961194846,clean_full
0x4016F938B565dd7676d358CeAA8dbFcdf21E2AB6,ad5dd4b59d1ba5b479f25a1f8fac2a89bce0e8248d9040edd80908fd865ae019,69963a393038971392f03be9e6b8106a38efc17240874eead0273e9414180269,25149593,25430887,1779438395,1782827267,39.223055555555554,1.0352814688147627,1.2500510421419464,1.2549606530777582,0.0039275283730808574,0.0371763794446065,1.2074504178782042,1.2127991132101144,0.004429743244703355,0.0039275283730810795,0.0420180107697703,0.03717637944460872,-2.220446049250313e-14,-2.220446049250313e-13,2026-05-22T08:26:35+00:00,2026-06-30T13:47:47+00:00,0.39275283730808574,3.71763794446065,0.44297432447033547,0.39275283730810795,4.20180107697703,3.717637944460872,clean_full
0xB0317A735A8B9a58988478C73Ec776420e7217EA,e9d3bc4aaecb4118ae628d764c09483a3fa45aca79a2bf54246ee964642faa43,29721f338561ede9630871dacbeda1108673e59fd334cd31cf34bdea1771eb80,25378407,25435217,1782194723,1782879395,7.924444444444444,0.2388948578248612,0.2895234576637386,0.2895866059845878,0.000218111241689245,0.010102681983375161,1.2119283784500474,1.2127991132101144,0.0007184704769274131,0.00021811124168902296,0.03365755236809709,0.010102681983364947,2.220446049250313e-14,1.021405182655144e-12,2026-06-23T06:05:23+00:00,2026-07-01T04:16:35+00:00,0.0218111241689245,1.0102681983375161,0.0718470476927413,0.021811124168902296,3.365755236809709,1.0102681983364947,clean_full
0x3eA45089B1a73AC1010ad36B34c98fd496e5929C,62776bc9f30ce9f6ec653a7eb09b254d5c7a49ef33401e9f09b056745be352b6,5fd90a604d16b5b8fc27dba87d49a749cf7e1610ad64423758e07d2d7a50985f,25332983,25437136,1781647751,1782902519,14.522777777777778,1.4343782510221381,1.7374649729208889,1.7387428645121001,0.0007354920019269073,0.0186629489484198,1.2113018108597025,1.2127991132101144,0.0012361100569553418,0.0007354920019269073,0.0315568351152411,0.0186629489484198,0.0,0.0,2026-06-16T22:09:11+00:00,2026-07-01T10:41:59+00:00,0.07354920019269073,1.86629489484198,0.12361100569553418,0.07354920019269073,3.15568351152411,1.86629489484198,clean_full
0x3d83924047BF4caA935E2e3c378002BD4c198476,c8fca2da046cb7d276f9290ce2eeb49413b86be60a35ddf36ecf1a85837084ed,421f050b9fee14923dca18c164a9d529c5ca1ada7e04b2d3d4f998712f0a1e05,25196940,25438015,1780008563,1782913127,33.61763888888889,0.4410877188067521,0.5330044996241841,0.5347325,0.00324199960231919,0.035792471315565066,1.2083866244702726,1.2129106687606337,0.003743871538088639,0.003241999602319634,0.041436053201341805,0.035792471315570173,-4.440892098500626e-14,-5.10702591327572e-13,2026-05-28T22:49:23+00:00,2026-07-01T13:38:47+00:00,0.324199960231919,3.5792471315565066,0.3743871538088639,0.3241999602319634,4.1436053201341805,3.5792471315570173,clean_full
0x0875f4E4B31957785E705114fD08D7c65966780b,8e3c89f037c35a8f6a47a384665c46bb759d2b854ae80023460ec649bf0493bd,679b5edf6d30807c43cd9cbf16fd5946f1a74ebceecf5f61ad688d3dec797a20,25246317,25467261,1780603775,1783265807,30.810555555555556,0.38043006668149015,0.46008923578407446,0.4613266999228242,0.0026896176708870456,0.0323541924967512,1.2093924115868524,1.213251840708447,0.003191213277525584,0.0026896176708868236,0.038493029295059156,0.032354192496748535,2.220446049250313e-14,2.6645352591003757e-13,2026-06-04T20:09:35+00:00,2026-07-05T15:36:47+00:00,0.26896176708870456,3.23541924967512,0.3191213277525584,0.26896176708868236,3.8493029295059156,3.2354192496748535,clean_full
0xCEC8F30dB92675360F1F890e07302F5456d8d02d,a958c735ae13774fecdba9271a8e84f664125c9c2df4f340e68160eaf6bcee99,1f0cb63f69f495eed70d48f2b12ca03b3dba03b242064a9645b6b279fc255c06,25427675,25468908,1782788519,1783285691,5.754305555555556,0.051906172669292795,0.0629460122540284,0.06294377190538239,-3.559158977339827e-05,-0.002256638207441264,1.2126883762953047,1.213251840708447,0.00046464073059193645,-3.5591589773287247e-05,0.029924865779538568,-0.0022566382074342695,-1.1102230246251565e-14,-6.994405055138486e-13,2026-06-30T03:01:59+00:00,2026-07-05T21:08:11+00:00,-0.003559158977339827,-0.2256638207441264,0.046464073059193645,-0.0035591589773287247,2.9924865779538568,-0.22566382074342695,clean_full
0x09b0198D8dB6C301F3f235D85705FE9C981be3ef,3d40c813d7940e13ebedeb8c620b92d666083505cd15dea884a1fd1d4dc2ccb4,7cface3380a3e7a8afc556bbbad46472840e194971131986e742b380bf8b4f6b,25341500,25493746,1781750183,1783584707,21.232916666666668,24.721361460111854,29.94791852309102,29.985,0.0012381988043805858,0.021514571417041273,1.2114186579655926,1.213525397798389,0.001739068338549865,0.0012381988043805858,0.030340760615617635,0.021514571417041273,0.0,0.0,2026-06-18T02:36:23+00:00,2026-07-09T08:11:47+00:00,0.12381988043805858,2.1514571417041273,0.1739068338549865,0.12381988043805858,3.0340760615617635,2.1514571417041273,clean_full
