date,timestamp_utc,official_ui_apy_pct,tvl_usd,hold_1d_apy_pct,delta_hold_1d_vs_ui_pp,hold_7d_apy_pct,delta_hold_7d_vs_ui_pp,hold_30d_apy_pct,delta_hold_30d_vs_ui_pp
2026-03-11,,3.75168,152852271.0,2.306009,-1.445671,1.996722,-1.754958,1.214653,-2.537027
2026-03-12,,3.15142,152858215.0,0.0,-3.15142,1.599327,-1.552093,1.214653,-1.936767
2026-03-13,,15.96593,155044403.0,19.141639,3.175709,4.173452,-11.792478,1.807282,-14.158648
2026-03-14,,4.45483,157764583.0,5.502762,1.047932,4.717367,0.262537,1.989228,-2.465602
2026-03-15,,4.3815,165106016.0,0.0,-4.3815,4.483399,0.101899,1.989228,-2.392272
2026-03-16,,5.63913,178742903.0,3.971971,-1.667159,5.066412,-0.572718,2.121734,-3.517396
2026-03-17,,4.51948,180307940.0,2.325393,-2.194087,4.57958,0.0601,2.200015,-2.319465
2026-03-18,,4.34883,170207950.0,2.188925,-2.159905,4.562473,0.213643,2.273807,-2.075023
2026-03-19,,5.67317,166351970.0,4.278786,-1.394384,5.190197,-0.482973,2.416741,-3.256429
2026-03-20,,4.93174,172080055.0,3.008333,-1.923407,3.026265,-1.905475,2.517978,-2.413762
2026-03-21,,3.93376,171717890.0,0.0,-3.93376,2.240873,-1.692887,2.517978,-1.415782
2026-03-22,,6.86355,164177086.0,8.653875,1.790325,3.460332,-3.403218,2.801994,-4.061556
2026-03-23,,4.73704,173027101.0,4.529802,-0.207238,3.539448,-1.197592,2.953918,-1.783122
2026-03-24,,4.26223,172380872.0,2.9476,-1.31463,3.629156,-0.633074,3.053659,-1.208571
2026-03-25,,4.10525,174580003.0,1.921761,-2.183489,3.590409,-0.514841,2.796694,-1.308556
2026-03-26,,4.15869,164625286.0,4.21386,0.05517,3.581192,-0.577498,2.807603,-1.351087
2026-03-27,,4.4464,157998691.0,4.130126,-0.316274,3.741592,-0.704808,2.946388,-1.500012
2026-03-28,,4.09468,160305524.0,2.492867,-1.601813,4.107154,0.012474,2.9707,-1.12398
2026-03-29,,3.9549,156938506.0,3.435989,-0.518911,3.377782,-0.577118,3.08672,-0.86818
2026-03-30,,4.30495,161833423.0,2.245996,-2.058954,3.052057,-1.252893,3.034049,-1.270901
2026-03-31,,4.21081,168062974.0,3.816936,-0.393874,3.175926,-1.034884,3.162781,-1.048029
2026-04-01,,4.12073,171979589.0,3.995728,-0.125002,3.47327,-0.64746,3.297598,-0.823132
2026-04-02,,4.8432,166219147.0,2.776897,-2.066303,3.268233,-1.574967,3.320034,-1.523166
2026-04-03,,3.82913,186145572.0,3.942975,0.113845,3.241698,-0.587432,3.398754,-0.430376
2026-04-04,,3.53934,188335911.0,3.406766,-0.132574,3.372709,-0.166631,3.420035,-0.119305
2026-04-05,,3.5484,190008922.0,2.072416,-1.475984,3.176923,-0.371477,3.490772,-0.057628
2026-04-06,,3.36912,190806682.0,3.24946,-0.11966,3.320976,-0.048144,3.542062,0.172942
2026-04-07,,3.1251,199797877.0,2.644014,-0.481086,3.153402,0.028302,3.578098,0.452998
2026-04-08,,3.1028,198065515.0,2.540878,-0.561922,2.946003,-0.156797,3.664765,0.561965
2026-04-09,,2.78238,199047518.0,1.872965,-0.909415,2.816168,0.033788,3.537192,0.754812
2026-04-10,,2.83173,197852358.0,2.199008,-0.632722,2.56794,-0.26379,3.533581,0.701851
2026-04-11,,2.69154,202484851.0,1.568805,-1.122735,2.305498,-0.386042,3.587316,0.895776
2026-04-12,,2.69524,193944011.0,2.514207,-0.181033,2.368638,-0.326602,3.069601,0.374361
2026-04-13,,2.56171,207633827.0,1.763452,-0.798258,2.156852,-0.404858,2.945696,0.383986
2026-04-14,,2.62007,200207419.0,3.323921,0.703851,2.253247,-0.366823,3.057964,0.437894
2026-04-15,,2.40419,203988601.0,1.658815,-0.745375,2.127126,-0.277064,2.980702,0.576512
2026-04-16,,3.47542,202004236.0,-2.441212,-5.916632,1.497761,-1.977659,2.817084,-0.658336
2026-04-17,,3.94862,209975609.0,8.49519,4.54657,2.36832,-1.5803,3.02252,-0.9261
2026-04-18,,0.0,177665189.0,3.414657,3.414657,2.632042,2.632042,2.993949,2.993949
2026-04-19,,0.0,160917300.0,0.0,0.0,2.268618,2.268618,2.892242,2.892242
2026-04-20,,0.0,164210481.0,0.0,0.0,2.013546,2.013546,2.892242,2.892242
2026-04-21,,0.0,163611013.0,0.0,0.0,1.538126,1.538126,2.607976,2.607976
2026-04-22,,0.0,169745834.0,0.0,0.0,1.299762,1.299762,2.456563,2.456563
2026-04-23,,0.0,165095173.0,0.0,0.0,1.658055,1.658055,2.3574,2.3574
2026-04-24,,0.0,163685325.0,0.0,0.0,0.480817,0.480817,2.292473,2.292473
2026-04-25,,0.0,164025091.0,0.0,0.0,0.0,0.0,2.151833,2.151833
2026-04-26,,0.0,167174618.0,0.0,0.0,0.0,0.0,2.014119,2.014119
2026-04-27,,0.0,162398616.0,0.0,0.0,0.0,0.0,1.930424,1.930424
2026-04-28,,0.0,161772252.0,0.0,0.0,0.0,0.0,1.815705,1.815705
2026-04-29,,0.0,159732502.0,0.0,0.0,0.0,0.0,1.740351,1.740351
2026-04-30,,0.0,159499639.0,0.0,0.0,0.0,0.0,1.613394,1.613394
2026-05-01,,0.0,162289609.0,0.0,0.0,0.0,0.0,1.480774,1.480774
2026-05-02,,0.0,164590524.0,0.0,0.0,0.0,0.0,1.388163,1.388163
2026-05-03,,0.0,165860940.0,0.0,0.0,0.0,0.0,1.257551,1.257551
2026-05-04,,0.0,166621057.0,0.0,0.0,0.0,0.0,1.144542,1.144542
2026-05-05,,0.0,167549629.0,0.0,0.0,0.0,0.0,1.075409,1.075409
2026-05-06,,0.0,166032202.0,0.0,0.0,0.0,0.0,0.967727,0.967727
2026-05-07,,6.33569,161825998.0,0.0,-6.33569,0.0,-6.33569,0.879935,-5.455755
2026-05-08,,4.65627,163543606.0,0.0,-4.65627,0.0,-4.65627,0.795596,-3.860674
2026-05-09,,5.51115,164874104.0,0.0,-5.51115,0.0,-5.51115,0.733269,-4.777881
2026-05-10,,5.80689,165011382.0,0.0,-5.80689,0.0,-5.80689,0.660258,-5.146632
2026-05-11,,6.47014,165641954.0,0.0,-6.47014,0.0,-6.47014,0.608041,-5.862099
2026-05-12,,6.42311,161527820.0,0.0,-6.42311,0.0,-6.42311,0.524801,-5.898309
2026-05-13,,6.41754,159849633.0,0.0,-6.41754,0.0,-6.41754,0.466243,-5.951297
2026-05-14,,6.36005,162593581.0,0.0,-6.36005,0.0,-6.36005,0.356799,-6.003251
2026-05-15,,5.7575,157322805.0,0.0,-5.7575,0.0,-5.7575,0.301778,-5.455722
2026-05-16,,5.58,154258355.0,0.0,-5.58,0.0,-5.58,0.384444,-5.195556
2026-05-17,,5.78529,154120174.0,0.0,-5.78529,0.0,-5.78529,0.111984,-5.673306
2026-05-18,,5.50978,144138744.0,5.386516,-0.123264,0.752309,-4.757471,0.175035,-5.334745
2026-05-19,,6.02502,127877316.0,4.343955,-1.681065,1.366206,-4.658814,0.317125,-5.707895
2026-05-20,,6.09983,128154575.0,2.307832,-3.791998,1.697142,-4.402688,0.393449,-5.706381
2026-05-21,,6.1081,128710511.0,4.180737,-1.927363,2.293917,-3.814183,0.530603,-5.577497
2026-05-22,,5.11319,124713291.0,4.257155,-0.856035,2.904972,-2.208218,0.670405,-4.442785
2026-05-23,,6.28489,127063922.0,2.202389,-4.082501,3.225724,-3.059166,0.743535,-5.541355
2026-05-24,,5.87791,125673566.0,4.262981,-1.614929,3.843175,-2.034735,0.883821,-4.994089
2026-05-25,,6.25236,126193614.0,3.207857,-3.044503,3.533743,-2.718617,0.990057,-5.262303
2026-05-26,,6.18254,120541820.0,5.03847,-1.14407,3.63191,-2.55063,1.155669,-5.026871
2026-05-27,,6.45848,117983461.0,5.596695,-0.861785,4.101399,-2.357081,1.339457,-5.119023
2026-05-28,,6.67564,121967649.0,4.360424,-2.315216,4.12703,-2.54861,1.483733,-5.191907
2026-05-29,,6.9686,126798187.0,4.404188,-2.564412,4.147996,-2.820604,1.629635,-5.338965
2026-05-30,,6.44635,129053922.0,4.25801,-2.18834,4.444698,-2.001652,1.770993,-4.675357
2026-05-31,,6.25465,128957019.0,2.8646,-3.39005,4.243421,-2.011229,1.86685,-4.3878
2026-06-01,,6.37725,128494860.0,4.455157,-1.922093,4.42247,-1.95478,2.014962,-4.362288
2026-06-02,,5.6358,119839068.0,3.244555,-2.391245,4.165814,-1.469986,2.123599,-3.512201
2026-06-03,,6.46553,117286042.0,5.947235,-0.518295,4.215143,-2.250387,2.320448,-4.145082
2026-06-04,,6.56771,113753469.0,5.924336,-0.643374,4.436828,-2.130882,2.516938,-4.050772
2026-06-05,,7.58679,104337046.0,6.653443,-0.933347,4.755322,-2.831468,2.737293,-4.849497
2026-06-06,,8.97757,102184985.0,7.782031,-1.195539,5.253977,-3.723593,2.994255,-5.983315
2026-06-07,,7.23064,110364154.0,7.950064,0.719424,5.982062,-1.248578,3.25722,-3.97342
2026-06-08,,8.10113,112702945.0,3.504276,-4.596854,5.843696,-2.257434,3.375837,-4.725293
2026-06-09,,8.65668,108137956.0,5.701176,-2.955504,6.199861,-2.456819,3.567072,-5.089608
2026-06-10,,7.3193,112680889.0,5.312179,-2.007121,6.108688,-1.210612,3.74591,-3.57339
2026-06-11,,7.13014,117005164.0,2.9047,-4.22544,5.671186,-1.458954,3.844977,-3.285163
2026-06-12,,6.68812,116203136.0,4.547705,-2.140415,5.370583,-1.317537,3.999035,-2.689085
2026-06-13,,6.44853,118820470.0,2.883205,-3.565325,4.672694,-1.775836,4.097618,-2.350912
2026-06-14,,5.14836,135327837.0,4.013615,-1.134745,4.118698,-1.029662,4.234255,-0.914105
2026-06-15,,4.93398,135176831.0,6.118006,1.184026,4.490302,-0.443678,4.440779,-0.493201
2026-06-16,,5.29361,130859268.0,1.861107,-3.432503,3.939366,-1.354244,4.504995,-0.788615
2026-06-17,,5.27121,126732739.0,3.58598,-1.68523,3.694254,-1.576956,4.444982,-0.826228
2026-06-18,,5.2976,125138306.0,4.302922,-0.994678,3.89437,-1.40323,4.443613,-0.853987
2026-06-19,,5.52258,124818878.0,2.241897,-3.280683,3.563891,-1.958689,4.441368,-1.081212
2026-06-20,,5.10576,127356024.0,3.614813,-1.490947,3.668778,-1.436982,4.422407,-0.683353
2026-06-21,,5.22115,125984501.0,2.073344,-3.147806,3.390281,-1.830869,4.348749,-0.872401
2026-06-22,,5.2042,126469497.0,3.388067,-1.816133,3.006057,-2.198143,4.388878,-0.815322
2026-06-23,,5.0662,122093010.0,3.747705,-1.318495,3.276462,-1.789738,4.37164,-0.69456
2026-06-24,,4.93691,118543677.0,2.071766,-2.865144,3.059429,-1.877481,4.333138,-0.603772
2026-06-25,,5.26704,115079734.0,3.702215,-1.564825,2.974426,-2.292614,4.288621,-0.978419
2026-06-26,,6.13546,112676663.0,3.904974,-2.230486,3.21206,-2.9234,4.232493,-1.902967
2026-06-27,,5.06693,113247537.0,3.803841,-1.263089,3.238938,-1.827992,4.213915,-0.853015
2026-06-28,,4.99755,111617369.0,4.061411,-0.936139,3.523821,-1.473729,4.202492,-0.795058
2026-06-29,,5.13181,114331837.0,2.007304,-3.124506,3.32517,-1.80664,4.126714,-1.005096
2026-06-30,,5.2463,111093698.0,3.391376,-1.854924,3.274399,-1.971901,4.144445,-1.101855
2026-07-01,,4.82617,114744279.0,3.416552,-1.409618,3.467686,-1.358484,4.109761,-0.716409
2026-07-02,,5.17824,120186038.0,2.114984,-3.063256,3.239953,-1.938287,4.071591,-1.106649
2026-07-03,,4.74245,124536623.0,3.351162,-1.391288,3.161163,-1.581287,3.985564,-0.756886
2026-07-04,,4.80555,126452870.0,3.215899,-1.589651,3.077488,-1.728062,3.895821,-0.909729
2026-07-05,,4.72008,126882670.0,1.732849,-2.987231,2.744777,-1.975303,3.732368,-0.987712
2026-07-06,,4.42124,130492172.0,3.082472,-1.338768,2.898789,-1.522451,3.57833,-0.84291
2026-07-07,,4.81635,128201745.0,1.791078,-3.025272,2.66974,-2.14661,3.375701,-1.440649
2026-07-08,,4.62622,126171228.0,3.482646,-1.143574,2.679111,-1.947109,3.37498,-1.25124
2026-07-09,,4.65504,127804339.0,3.25931,-1.39573,2.842705,-1.812335,3.294474,-1.360566
2026-07-10,,4.92641,130830074.0,2.493702,-2.432708,2.720378,-2.206032,3.201111,-1.725299
2026-07-11,,4.7348,133104562.0,3.53949,-1.19531,2.766322,-1.968478,3.222269,-1.512531
2026-07-12,,4.74896,132785291.0,3.390797,-1.358163,3.003923,-1.745037,3.183989,-1.564971
2026-07-13,,5.17674,129666219.0,2.229567,-2.947173,2.881739,-2.295001,3.16207,-2.01467
2026-07-14,,5.65279,139728240.0,7.535844,1.883054,3.691824,-1.960966,3.276652,-2.376138
2026-07-15,,5.84106,142512711.0,5.164705,-0.676355,3.930943,-1.910117,3.245591,-2.595469
2026-07-16,,5.63129,138640486.0,3.336135,-2.295155,3.941986,-1.689304,3.295081,-2.336209
2026-07-17,,5.93219,135659550.0,3.336135,-2.596055,3.576884,-2.355306,3.173843,-2.758347
